medicion_id,estacion_id,contaminante_id,valor,timestamp,flag_anomalia
39711,2,1,10.52,2024-05-28 22:20:21,False
39712,2,2,15.36,2024-05-28 22:22:22,False
39713,2,3,14.19,2024-05-28 22:28:26,False
39714,2,4,19.0,2024-05-28 22:32:22,False
39715,2,5,1.61,2024-05-28 22:32:46,False
39716,2,1,8.35,2024-05-28 23:44:37,False
39717,2,2,13.24,2024-05-28 23:17:10,False
39718,2,3,17.09,2024-05-28 23:27:44,False
39719,2,4,34.26,2024-05-28 23:47:35,False
39720,2,5,1.33,2024-05-28 23:52:08,False
39721,2,1,10.36,2024-05-29 00:51:40,False
39722,2,2,18.21,2024-05-29 00:19:55,False
39723,2,3,17.77,2024-05-29 00:34:30,False
39724,2,4,26.73,2024-05-29 00:22:52,False
39725,2,5,1.45,2024-05-29 00:16:41,False
39726,2,1,8.64,2024-05-29 01:03:12,False
39727,2,2,20.87,2024-05-29 01:12:01,False
39728,2,3,16.22,2024-05-29 01:58:46,False
39729,2,4,20.21,2024-05-29 01:46:44,False
39730,2,5,0.93,2024-05-29 01:43:25,False
39731,2,1,7.42,2024-05-29 02:05:56,False
39732,2,2,16.53,2024-05-29 02:03:38,False
39733,2,3,,2024-05-29 02:40:24,False
39734,2,4,,2024-05-29 02:38:05,False
39735,2,5,1.34,2024-05-29 02:28:31,False
39736,2,1,9.93,2024-05-29 03:09:19,False
39737,2,2,4.32,2024-05-29 03:53:05,False
39738,2,3,7.27,2024-05-29 03:21:28,False
39739,2,4,37.34,2024-05-29 03:24:00,False
39740,2,5,1.34,2024-05-29 03:06:13,False
39741,2,1,7.27,2024-05-29 04:29:12,False
39742,2,2,8.13,2024-05-29 04:45:48,False
39743,2,3,7.54,2024-05-29 04:52:54,False
39744,2,4,25.06,2024-05-29 04:59:40,False
39745,2,5,1.51,2024-05-29 04:59:47,False
39746,2,1,12.58,2024-05-29 05:40:14,False
39747,2,2,7.75,2024-05-29 05:31:04,False
39748,2,3,10.64,2024-05-29 05:29:16,False
39749,2,4,14.89,2024-05-29 05:08:47,False
39750,2,5,1.11,2024-05-29 05:36:25,False
39751,2,1,12.98,2024-05-29 06:09:31,False
39752,2,2,28.09,2024-05-29 06:49:13,False
39753,2,3,20.08,2024-05-29 06:10:54,False
39754,2,4,57.53,2024-05-29 06:15:18,False
39755,2,5,2.22,2024-05-29 06:57:06,False
39756,2,1,17.64,2024-05-29 07:09:31,False
39757,2,2,38.74,2024-05-29 07:05:02,False
39758,2,3,38.72,2024-05-29 07:30:57,False
39759,2,4,84.62,2024-05-29 07:17:22,False
39760,2,5,,2024-05-29 07:14:22,False
39761,2,1,19.02,2024-05-29 08:02:50,False
39762,2,2,46.86,2024-05-29 08:47:33,False
39763,2,3,35.19,2024-05-29 08:04:04,False
39764,2,4,63.63,2024-05-29 08:35:01,False
39765,2,5,1.69,2024-05-29 08:35:58,False
39766,2,1,25.32,2024-05-29 09:37:31,False
39767,2,2,37.2,2024-05-29 09:21:28,False
39768,2,3,19.88,2024-05-29 09:14:52,False
39769,2,4,37.19,2024-05-29 09:05:40,False
39770,2,5,2.76,2024-05-29 09:00:44,False
39771,2,1,4.98,2024-05-29 10:02:42,False
39772,2,2,22.23,2024-05-29 10:21:57,False
39773,2,3,14.89,2024-05-29 10:30:59,False
39774,2,4,24.57,2024-05-29 10:21:34,False
39775,2,5,1.55,2024-05-29 10:29:17,False
39776,2,1,8.43,2024-05-29 11:58:23,False
39777,2,2,30.39,2024-05-29 11:47:46,False
39778,2,3,7.37,2024-05-29 11:53:33,False
39779,2,4,35.41,2024-05-29 11:00:09,False
39780,2,5,1.41,2024-05-29 11:03:50,False
39781,2,1,20.0,2024-05-29 12:49:20,False
39782,2,2,23.25,2024-05-29 12:18:19,False
39783,2,3,7.39,2024-05-29 12:51:41,False
39784,2,4,39.82,2024-05-29 12:50:29,False
39785,2,5,1.33,2024-05-29 12:22:51,False
39786,2,1,12.88,2024-05-29 13:35:57,False
39787,2,2,21.15,2024-05-29 13:23:07,False
39788,2,3,19.9,2024-05-29 13:27:46,False
39789,2,4,27.52,2024-05-29 13:00:11,False
39790,2,5,1.53,2024-05-29 13:41:43,False
39791,2,1,10.44,2024-05-29 14:16:28,False
39792,2,2,14.69,2024-05-29 14:51:20,False
39793,2,3,18.29,2024-05-29 14:21:40,False
39794,2,4,14.71,2024-05-29 14:13:52,False
39795,2,5,1.31,2024-05-29 14:55:12,False
39796,2,1,8.86,2024-05-29 15:06:32,False
39797,2,2,22.35,2024-05-29 15:26:26,False
39798,2,3,10.35,2024-05-29 15:17:34,False
39799,2,4,22.13,2024-05-29 15:13:34,False
39800,2,5,1.33,2024-05-29 15:28:42,False
39801,2,1,25.01,2024-05-29 16:28:44,False
39802,2,2,26.46,2024-05-29 16:36:15,False
39803,2,3,22.07,2024-05-29 16:51:17,False
39804,2,4,24.07,2024-05-29 16:45:06,False
39805,2,5,1.86,2024-05-29 16:57:04,False
39806,2,1,20.11,2024-05-29 17:38:39,False
39807,2,2,31.8,2024-05-29 17:59:51,False
39808,2,3,25.2,2024-05-29 17:30:27,False
39809,2,4,73.36,2024-05-29 17:03:13,False
39810,2,5,1.54,2024-05-29 17:26:43,False
39811,2,1,28.8,2024-05-29 18:16:59,False
39812,2,2,42.62,2024-05-29 18:45:59,False
39813,2,3,22.59,2024-05-29 18:08:58,False
39814,2,4,51.82,2024-05-29 18:33:49,False
39815,2,5,2.0,2024-05-29 18:44:00,False
39816,2,1,19.69,2024-05-29 19:08:37,False
39817,2,2,,2024-05-29 19:34:42,False
39818,2,3,20.36,2024-05-29 19:50:43,False
39819,2,4,41.88,2024-05-29 19:31:59,False
39820,2,5,1.97,2024-05-29 19:43:55,False
39821,2,1,9.31,2024-05-29 20:05:54,False
39822,2,2,16.61,2024-05-29 20:50:55,False
39823,2,3,10.34,2024-05-29 20:09:23,False
39824,2,4,24.83,2024-05-29 20:18:41,False
39825,2,5,1.41,2024-05-29 20:15:35,False
39826,2,1,9.84,2024-05-29 21:20:21,False
39827,2,2,5.86,2024-05-29 21:32:10,False
39828,2,3,14.27,2024-05-29 21:46:31,False
39829,2,4,26.9,2024-05-29 21:17:17,False
39830,2,5,1.92,2024-05-29 21:16:21,False
39831,2,1,11.01,2024-05-29 22:00:12,False
39832,2,2,24.2,2024-05-29 22:15:04,False
39833,2,3,13.14,2024-05-29 22:27:26,False
39834,2,4,39.77,2024-05-29 22:33:57,False
39835,2,5,1.13,2024-05-29 22:07:07,False
39836,2,1,12.32,2024-05-29 23:48:08,False
39837,2,2,23.66,2024-05-29 23:08:04,False
39838,2,3,17.81,2024-05-29 23:41:56,False
39839,2,4,48.06,2024-05-29 23:42:47,False
39840,2,5,1.23,2024-05-29 23:08:27,False
39841,2,1,17.72,2024-05-30 00:11:02,False
39842,2,2,30.45,2024-05-30 00:55:29,False
39843,2,3,18.1,2024-05-30 00:40:47,False
39844,2,4,53.79,2024-05-30 00:03:22,False
39845,2,5,1.62,2024-05-30 00:43:31,False
39846,2,1,13.16,2024-05-30 01:12:46,False
39847,2,2,22.57,2024-05-30 01:58:04,False
39848,2,3,,2024-05-30 01:52:50,False
39849,2,4,41.45,2024-05-30 01:45:05,False
39850,2,5,1.87,2024-05-30 01:38:11,False
39851,2,1,12.75,2024-05-30 02:06:07,False
39852,2,2,34.57,2024-05-30 02:50:29,False
39853,2,3,15.66,2024-05-30 02:29:30,False
39854,2,4,12.91,2024-05-30 02:46:46,False
39855,2,5,2.3,2024-05-30 02:06:01,False
39856,2,1,16.4,2024-05-30 03:51:36,False
39857,2,2,26.86,2024-05-30 03:33:27,False
39858,2,3,16.15,2024-05-30 03:52:49,False
39859,2,4,36.64,2024-05-30 03:31:45,False
39860,2,5,1.25,2024-05-30 03:53:32,False
39861,2,1,12.35,2024-05-30 04:48:15,False
39862,2,2,16.48,2024-05-30 04:37:06,False
39863,2,3,19.16,2024-05-30 04:20:40,False
39864,2,4,43.3,2024-05-30 04:02:11,False
39865,2,5,1.32,2024-05-30 04:54:16,False
39866,2,1,15.46,2024-05-30 05:09:02,False
39867,2,2,23.96,2024-05-30 05:03:31,False
39868,2,3,21.27,2024-05-30 05:45:11,False
39869,2,4,29.95,2024-05-30 05:18:14,False
39870,2,5,1.9,2024-05-30 05:27:45,False
39871,2,1,24.72,2024-05-30 06:11:13,False
39872,2,2,25.6,2024-05-30 06:06:13,False
39873,2,3,24.19,2024-05-30 06:55:05,False
39874,2,4,61.64,2024-05-30 06:28:33,False
39875,2,5,2.58,2024-05-30 06:03:52,False
39876,2,1,41.52,2024-05-30 07:04:56,False
39877,2,2,50.4,2024-05-30 07:49:26,False
39878,2,3,51.3,2024-05-30 07:56:53,False
39879,2,4,95.41,2024-05-30 07:06:36,False
39880,2,5,3.81,2024-05-30 07:35:52,False
39881,2,1,56.37,2024-05-30 08:27:16,False
39882,2,2,97.07,2024-05-30 08:11:35,False
39883,2,3,56.7,2024-05-30 08:20:36,False
39884,2,4,51.1,2024-05-30 08:46:13,False
39885,2,5,4.9,2024-05-30 08:58:00,False
39886,2,1,16.84,2024-05-30 09:56:09,False
39887,2,2,73.34,2024-05-30 09:35:26,False
39888,2,3,11.6,2024-05-30 09:18:09,False
39889,2,4,66.45,2024-05-30 09:41:26,False
39890,2,5,4.73,2024-05-30 09:51:52,False
39891,2,1,,2024-05-30 10:27:15,False
39892,2,2,19.77,2024-05-30 10:37:45,False
39893,2,3,29.39,2024-05-30 10:44:30,False
39894,2,4,58.37,2024-05-30 10:10:16,False
39895,2,5,2.73,2024-05-30 10:52:24,False
39896,2,1,18.48,2024-05-30 11:57:25,False
39897,2,2,44.64,2024-05-30 11:22:35,False
39898,2,3,37.04,2024-05-30 11:22:33,False
39899,2,4,48.65,2024-05-30 11:55:37,False
39900,2,5,3.41,2024-05-30 11:46:00,False
39901,2,1,19.77,2024-05-30 12:39:06,False
39902,2,2,30.31,2024-05-30 12:16:39,False
39903,2,3,38.71,2024-05-30 12:33:20,False
39904,2,4,75.19,2024-05-30 12:51:56,False
39905,2,5,2.29,2024-05-30 12:18:27,False
39906,2,1,12.85,2024-05-30 13:45:33,False
39907,2,2,41.99,2024-05-30 13:51:10,False
39908,2,3,21.05,2024-05-30 13:21:16,False
39909,2,4,39.78,2024-05-30 13:03:47,False
39910,2,5,1.92,2024-05-30 13:23:41,False
39911,2,1,21.15,2024-05-30 14:23:13,False
39912,2,2,45.12,2024-05-30 14:08:20,False
39913,2,3,22.1,2024-05-30 14:23:30,False
39914,2,4,73.36,2024-05-30 14:01:17,False
39915,2,5,1.8,2024-05-30 14:10:30,False
39916,2,1,14.77,2024-05-30 15:39:17,False
39917,2,2,33.0,2024-05-30 15:32:39,False
39918,2,3,16.72,2024-05-30 15:52:42,False
39919,2,4,48.92,2024-05-30 15:48:51,False
39920,2,5,1.81,2024-05-30 15:10:20,False
39921,2,1,17.22,2024-05-30 16:17:57,False
39922,2,2,23.12,2024-05-30 16:04:13,False
39923,2,3,34.78,2024-05-30 16:17:35,False
39924,2,4,80.37,2024-05-30 16:33:32,False
39925,2,5,2.6,2024-05-30 16:40:18,False
39926,2,1,29.3,2024-05-30 17:58:27,False
39927,2,2,51.09,2024-05-30 17:20:42,False
39928,2,3,36.45,2024-05-30 17:34:24,False
39929,2,4,47.39,2024-05-30 17:35:46,False
39930,2,5,3.74,2024-05-30 17:39:26,False
39931,2,1,27.05,2024-05-30 18:17:58,False
39932,2,2,62.72,2024-05-30 18:23:42,False
39933,2,3,24.4,2024-05-30 18:55:46,False
39934,2,4,72.92,2024-05-30 18:07:08,False
39935,2,5,2.66,2024-05-30 18:17:50,False
39936,2,1,26.39,2024-05-30 19:31:18,False
39937,2,2,32.53,2024-05-30 19:24:33,False
39938,2,3,28.43,2024-05-30 19:52:10,False
39939,2,4,70.03,2024-05-30 19:01:05,False
39940,2,5,3.17,2024-05-30 19:26:15,False
39941,2,1,23.0,2024-05-30 20:11:53,False
39942,2,2,39.35,2024-05-30 20:14:23,False
39943,2,3,28.12,2024-05-30 20:35:33,False
39944,2,4,53.63,2024-05-30 20:35:29,False
39945,2,5,2.2,2024-05-30 20:23:29,False
39946,2,1,22.32,2024-05-30 21:02:42,False
39947,2,2,26.51,2024-05-30 21:47:02,False
39948,2,3,36.57,2024-05-30 21:20:39,False
39949,2,4,28.2,2024-05-30 21:21:01,False
39950,2,5,1.66,2024-05-30 21:06:46,False
39951,2,1,10.96,2024-05-30 22:44:02,False
39952,2,2,18.42,2024-05-30 22:02:43,False
39953,2,3,12.48,2024-05-30 22:21:19,False
39954,2,4,45.23,2024-05-30 22:10:35,False
39955,2,5,2.51,2024-05-30 22:28:26,False
39956,2,1,16.97,2024-05-30 23:44:02,False
39957,2,2,16.99,2024-05-30 23:23:50,False
39958,2,3,19.93,2024-05-30 23:40:02,False
39959,2,4,54.47,2024-05-30 23:44:46,False
39960,2,5,2.0,2024-05-30 23:30:44,False
39961,2,1,10.48,2024-05-31 00:58:53,False
39962,2,2,12.34,2024-05-31 00:43:18,False
39963,2,3,15.74,2024-05-31 00:13:15,False
39964,2,4,24.68,2024-05-31 00:52:30,False
39965,2,5,1.64,2024-05-31 00:44:30,False
39966,2,1,14.65,2024-05-31 01:02:19,False
39967,2,2,20.69,2024-05-31 01:30:08,False
39968,2,3,18.77,2024-05-31 01:49:58,False
39969,2,4,38.13,2024-05-31 01:11:57,False
39970,2,5,1.26,2024-05-31 01:24:05,False
39971,2,1,19.26,2024-05-31 02:10:24,False
39972,2,2,17.58,2024-05-31 02:34:12,False
39973,2,3,20.43,2024-05-31 02:15:40,False
39974,2,4,19.71,2024-05-31 02:34:18,False
39975,2,5,1.7,2024-05-31 02:18:54,False
39976,2,1,13.57,2024-05-31 03:57:19,False
39977,2,2,33.86,2024-05-31 03:24:34,False
39978,2,3,16.69,2024-05-31 03:52:59,False
39979,2,4,47.61,2024-05-31 03:22:33,False
39980,2,5,1.76,2024-05-31 03:47:43,False
39981,2,1,19.15,2024-05-31 04:29:46,False
39982,2,2,10.54,2024-05-31 04:30:04,False
39983,2,3,20.26,2024-05-31 04:50:48,False
39984,2,4,2.11,2024-05-31 04:40:22,False
39985,2,5,1.65,2024-05-31 04:56:01,False
39986,2,1,16.43,2024-05-31 05:24:08,False
39987,2,2,32.42,2024-05-31 05:40:48,False
39988,2,3,,2024-05-31 05:43:32,False
39989,2,4,29.4,2024-05-31 05:12:22,False
39990,2,5,1.85,2024-05-31 05:39:30,False
39991,2,1,48.74,2024-05-31 06:06:30,False
39992,2,2,52.85,2024-05-31 06:09:28,False
39993,2,3,51.78,2024-05-31 06:36:45,False
39994,2,4,63.56,2024-05-31 06:44:59,False
39995,2,5,4.62,2024-05-31 06:13:33,False
39996,2,1,36.7,2024-05-31 07:53:33,False
39997,2,2,42.21,2024-05-31 07:31:24,False
39998,2,3,49.68,2024-05-31 07:19:55,False
39999,2,4,96.39,2024-05-31 07:22:54,False
40000,2,5,4.37,2024-05-31 07:17:13,False
40001,2,1,29.61,2024-05-31 08:27:33,False
40002,2,2,70.74,2024-05-31 08:03:31,False
40003,2,3,30.12,2024-05-31 08:52:32,False
40004,2,4,75.06,2024-05-31 08:17:54,False
40005,2,5,3.89,2024-05-31 08:56:52,False
40006,2,1,38.68,2024-05-31 09:45:13,False
40007,2,2,36.7,2024-05-31 09:38:30,False
40008,2,3,43.55,2024-05-31 09:23:24,False
40009,2,4,61.91,2024-05-31 09:38:14,False
40010,2,5,3.89,2024-05-31 09:36:23,False
40011,2,1,22.59,2024-05-31 10:08:16,False
40012,2,2,21.9,2024-05-31 10:56:20,False
40013,2,3,37.98,2024-05-31 10:50:14,False
40014,2,4,59.13,2024-05-31 10:46:18,False
40015,2,5,2.17,2024-05-31 10:42:58,False
40016,2,1,18.82,2024-05-31 11:18:41,False
40017,2,2,51.46,2024-05-31 11:46:51,False
40018,2,3,31.32,2024-05-31 11:41:06,False
40019,2,4,34.06,2024-05-31 11:55:02,False
40020,2,5,2.21,2024-05-31 11:33:01,False
40021,2,1,23.78,2024-05-31 12:19:13,False
40022,2,2,43.47,2024-05-31 12:00:25,False
40023,2,3,30.9,2024-05-31 12:19:00,False
40024,2,4,46.18,2024-05-31 12:25:38,False
40025,2,5,3.04,2024-05-31 12:37:05,False
40026,2,1,14.66,2024-05-31 13:56:11,False
40027,2,2,20.42,2024-05-31 13:04:18,False
40028,2,3,31.3,2024-05-31 13:11:49,False
40029,2,4,46.54,2024-05-31 13:41:07,False
40030,2,5,1.71,2024-05-31 13:05:39,False
40031,2,1,16.43,2024-05-31 14:17:20,False
40032,2,2,27.68,2024-05-31 14:20:43,False
40033,2,3,19.55,2024-05-31 14:58:42,False
40034,2,4,42.99,2024-05-31 14:48:23,False
40035,2,5,1.65,2024-05-31 14:43:45,False
40036,2,1,19.37,2024-05-31 15:55:19,False
40037,2,2,27.4,2024-05-31 15:46:24,False
40038,2,3,11.91,2024-05-31 15:46:05,False
40039,2,4,36.56,2024-05-31 15:32:00,False
40040,2,5,1.77,2024-05-31 15:26:06,False
40041,2,1,7.08,2024-05-31 16:56:41,False
40042,2,2,46.19,2024-05-31 16:44:24,False
40043,2,3,49.35,2024-05-31 16:25:38,False
40044,2,4,67.48,2024-05-31 16:18:18,False
40045,2,5,4.08,2024-05-31 16:22:37,False
40046,2,1,28.11,2024-05-31 17:23:15,False
40047,2,2,41.82,2024-05-31 17:42:38,False
40048,2,3,30.41,2024-05-31 17:46:58,False
40049,2,4,38.64,2024-05-31 17:05:21,False
40050,2,5,4.23,2024-05-31 17:22:26,False
40051,2,1,33.17,2024-05-31 18:23:10,False
40052,2,2,44.41,2024-05-31 18:42:51,False
40053,2,3,16.57,2024-05-31 18:25:32,False
40054,2,4,81.71,2024-05-31 18:50:47,False
40055,2,5,2.92,2024-05-31 18:34:27,False
40056,2,1,29.06,2024-05-31 19:42:14,False
40057,2,2,26.05,2024-05-31 19:55:02,False
40058,2,3,183.51,2024-05-31 19:34:43,True
40059,2,4,66.9,2024-05-31 19:42:18,False
40060,2,5,1.85,2024-05-31 19:45:50,False
40061,2,1,23.64,2024-05-31 20:50:33,False
40062,2,2,26.23,2024-05-31 20:25:40,False
40063,2,3,21.28,2024-05-31 20:18:15,False
40064,2,4,49.95,2024-05-31 20:45:05,False
40065,2,5,2.12,2024-05-31 20:50:12,False
40066,2,1,18.36,2024-05-31 21:29:16,False
40067,2,2,19.09,2024-05-31 21:23:28,False
40068,2,3,22.04,2024-05-31 21:22:40,False
40069,2,4,13.96,2024-05-31 21:46:43,False
40070,2,5,2.04,2024-05-31 21:19:20,False
40071,2,1,22.91,2024-05-31 22:47:25,False
40072,2,2,15.94,2024-05-31 22:54:46,False
40073,2,3,20.7,2024-05-31 22:30:39,False
40074,2,4,10.8,2024-05-31 22:58:14,False
40075,2,5,2.15,2024-05-31 22:15:34,False
40076,2,1,18.79,2024-05-31 23:44:26,False
40077,2,2,32.41,2024-05-31 23:19:42,False
40078,2,3,19.08,2024-05-31 23:34:19,False
40079,2,4,10.5,2024-05-31 23:47:07,False
40080,2,5,1.61,2024-05-31 23:51:40,False
40081,2,1,13.76,2024-06-01 00:17:00,False
40082,2,2,22.86,2024-06-01 00:30:47,False
40083,2,3,13.91,2024-06-01 00:24:30,False
40084,2,4,27.67,2024-06-01 00:51:53,False
40085,2,5,1.06,2024-06-01 00:21:03,False
40086,2,1,13.85,2024-06-01 01:23:19,False
40087,2,2,14.19,2024-06-01 01:46:59,False
40088,2,3,,2024-06-01 01:41:46,False
40089,2,4,14.01,2024-06-01 01:16:24,False
40090,2,5,1.29,2024-06-01 01:11:43,False
40091,2,1,13.74,2024-06-01 02:55:00,False
40092,2,2,,2024-06-01 02:51:21,False
40093,2,3,17.28,2024-06-01 02:24:23,False
40094,2,4,16.28,2024-06-01 02:22:56,False
40095,2,5,1.09,2024-06-01 02:16:12,False
40096,2,1,10.45,2024-06-01 03:42:29,False
40097,2,2,23.36,2024-06-01 03:51:14,False
40098,2,3,13.09,2024-06-01 03:13:44,False
40099,2,4,31.85,2024-06-01 03:01:23,False
40100,2,5,1.64,2024-06-01 03:54:29,False
40101,2,1,8.45,2024-06-01 04:30:16,False
40102,2,2,9.81,2024-06-01 04:06:11,False
40103,2,3,12.86,2024-06-01 04:17:38,False
40104,2,4,37.85,2024-06-01 04:09:06,False
40105,2,5,1.12,2024-06-01 04:53:46,False
40106,2,1,13.13,2024-06-01 05:48:16,False
40107,2,2,16.66,2024-06-01 05:06:01,False
40108,2,3,21.3,2024-06-01 05:10:34,False
40109,2,4,46.75,2024-06-01 05:47:18,False
40110,2,5,1.61,2024-06-01 05:36:28,False
40111,2,1,14.08,2024-06-01 06:41:25,False
40112,2,2,11.54,2024-06-01 06:57:09,False
40113,2,3,33.2,2024-06-01 06:25:27,False
40114,2,4,78.83,2024-06-01 06:30:02,False
40115,2,5,,2024-06-01 06:57:17,False
40116,2,1,19.61,2024-06-01 07:30:28,False
40117,2,2,22.91,2024-06-01 07:16:29,False
40118,2,3,41.14,2024-06-01 07:58:44,False
40119,2,4,98.77,2024-06-01 07:45:21,False
40120,2,5,,2024-06-01 07:25:40,False
40121,2,1,28.87,2024-06-01 08:13:00,False
40122,2,2,73.63,2024-06-01 08:41:12,False
40123,2,3,30.91,2024-06-01 08:11:05,False
40124,2,4,56.29,2024-06-01 08:22:33,False
40125,2,5,3.39,2024-06-01 08:16:08,False
40126,2,1,22.23,2024-06-01 09:56:26,False
40127,2,2,57.95,2024-06-01 09:03:16,False
40128,2,3,28.95,2024-06-01 09:54:23,False
40129,2,4,59.19,2024-06-01 09:01:40,False
40130,2,5,2.17,2024-06-01 09:07:47,False
40131,2,1,15.49,2024-06-01 10:15:05,False
40132,2,2,19.83,2024-06-01 10:42:39,False
40133,2,3,24.61,2024-06-01 10:07:33,False
40134,2,4,17.18,2024-06-01 10:38:53,False
40135,2,5,2.5,2024-06-01 10:04:49,False
40136,2,1,12.87,2024-06-01 11:49:58,False
40137,2,2,43.64,2024-06-01 11:24:09,False
40138,2,3,31.05,2024-06-01 11:14:23,False
40139,2,4,48.85,2024-06-01 11:20:23,False
40140,2,5,9.58,2024-06-01 11:12:27,True
40141,2,1,13.87,2024-06-01 12:50:15,False
40142,2,2,20.78,2024-06-01 12:16:14,False
40143,2,3,17.59,2024-06-01 12:13:29,False
40144,2,4,63.84,2024-06-01 12:53:55,False
40145,2,5,2.03,2024-06-01 12:23:18,False
40146,2,1,10.62,2024-06-01 13:35:47,False
40147,2,2,87.59,2024-06-01 13:07:49,True
40148,2,3,14.76,2024-06-01 13:29:55,False
40149,2,4,37.72,2024-06-01 13:19:10,False
40150,2,5,1.09,2024-06-01 13:35:25,False
40151,2,1,13.03,2024-06-01 14:31:33,False
40152,2,2,24.75,2024-06-01 14:40:04,False
40153,2,3,8.91,2024-06-01 14:33:27,False
40154,2,4,16.02,2024-06-01 14:38:47,False
40155,2,5,1.6,2024-06-01 14:32:20,False
40156,2,1,17.3,2024-06-01 15:00:17,False
40157,2,2,29.89,2024-06-01 15:55:21,False
40158,2,3,14.39,2024-06-01 15:25:03,False
40159,2,4,47.47,2024-06-01 15:35:22,False
40160,2,5,1.51,2024-06-01 15:06:30,False
40161,2,1,20.6,2024-06-01 16:12:53,False
40162,2,2,39.85,2024-06-01 16:59:39,False
40163,2,3,37.79,2024-06-01 16:10:06,False
40164,2,4,44.14,2024-06-01 16:40:39,False
40165,2,5,2.63,2024-06-01 16:34:02,False
40166,2,1,15.44,2024-06-01 17:59:37,False
40167,2,2,,2024-06-01 17:31:42,False
40168,2,3,38.6,2024-06-01 17:12:22,False
40169,2,4,75.63,2024-06-01 17:28:29,False
40170,2,5,2.08,2024-06-01 17:57:45,False
40171,2,1,20.29,2024-06-01 18:02:24,False
40172,2,2,,2024-06-01 18:11:27,False
40173,2,3,32.59,2024-06-01 18:25:04,False
40174,2,4,56.77,2024-06-01 18:37:13,False
40175,2,5,2.86,2024-06-01 18:00:01,False
40176,2,1,25.48,2024-06-01 19:40:53,False
40177,2,2,42.08,2024-06-01 19:11:15,False
40178,2,3,25.67,2024-06-01 19:20:43,False
40179,2,4,73.4,2024-06-01 19:10:16,False
40180,2,5,2.17,2024-06-01 19:14:54,False
40181,2,1,17.91,2024-06-01 20:27:59,False
40182,2,2,17.01,2024-06-01 20:47:19,False
40183,2,3,21.18,2024-06-01 20:58:05,False
40184,2,4,31.72,2024-06-01 20:41:57,False
40185,2,5,1.55,2024-06-01 20:11:53,False
40186,2,1,18.03,2024-06-01 21:13:01,False
40187,2,2,28.44,2024-06-01 21:31:08,False
40188,2,3,18.06,2024-06-01 21:19:11,False
40189,2,4,54.22,2024-06-01 21:59:19,False
40190,2,5,2.05,2024-06-01 21:12:07,False
40191,2,1,10.75,2024-06-01 22:30:29,False
40192,2,2,7.49,2024-06-01 22:58:30,False
40193,2,3,18.91,2024-06-01 22:11:49,False
40194,2,4,49.96,2024-06-01 22:04:49,False
40195,2,5,1.92,2024-06-01 22:06:12,False
40196,2,1,18.76,2024-06-01 23:18:41,False
40197,2,2,19.08,2024-06-01 23:06:31,False
40198,2,3,17.76,2024-06-01 23:34:57,False
40199,2,4,32.57,2024-06-01 23:46:31,False
40200,2,5,1.8,2024-06-01 23:42:00,False
40201,2,1,12.48,2024-06-02 00:55:20,False
40202,2,2,26.95,2024-06-02 00:09:01,False
40203,2,3,21.65,2024-06-02 00:41:19,False
40204,2,4,41.45,2024-06-02 00:49:36,False
40205,2,5,1.51,2024-06-02 00:41:14,False
40206,2,1,9.58,2024-06-02 01:49:11,False
40207,2,2,19.31,2024-06-02 01:28:25,False
40208,2,3,16.9,2024-06-02 01:23:05,False
40209,2,4,27.42,2024-06-02 01:38:25,False
40210,2,5,1.09,2024-06-02 01:58:24,False
40211,2,1,9.26,2024-06-02 02:34:35,False
40212,2,2,22.8,2024-06-02 02:19:41,False
40213,2,3,13.29,2024-06-02 02:26:22,False
40214,2,4,26.4,2024-06-02 02:48:13,False
40215,2,5,1.31,2024-06-02 02:42:25,False
40216,2,1,8.14,2024-06-02 03:00:00,False
40217,2,2,17.16,2024-06-02 03:01:20,False
40218,2,3,12.45,2024-06-02 03:38:10,False
40219,2,4,19.84,2024-06-02 03:29:16,False
40220,2,5,1.05,2024-06-02 03:07:29,False
40221,2,1,10.21,2024-06-02 04:43:55,False
40222,2,2,21.44,2024-06-02 04:20:05,False
40223,2,3,18.76,2024-06-02 04:23:50,False
40224,2,4,13.41,2024-06-02 04:23:00,False
40225,2,5,1.76,2024-06-02 04:17:59,False
40226,2,1,11.24,2024-06-02 05:29:01,False
40227,2,2,11.97,2024-06-02 05:14:09,False
40228,2,3,12.67,2024-06-02 05:34:11,False
40229,2,4,8.98,2024-06-02 05:37:54,False
40230,2,5,0.9,2024-06-02 05:31:54,False
40231,2,1,34.24,2024-06-02 06:00:46,False
40232,2,2,32.67,2024-06-02 06:13:21,False
40233,2,3,37.55,2024-06-02 06:53:49,False
40234,2,4,57.51,2024-06-02 06:04:31,False
40235,2,5,3.06,2024-06-02 06:03:31,False
40236,2,1,26.14,2024-06-02 07:34:35,False
40237,2,2,15.5,2024-06-02 07:49:03,False
40238,2,3,44.69,2024-06-02 07:13:16,False
40239,2,4,57.77,2024-06-02 07:09:26,False
40240,2,5,2.74,2024-06-02 07:35:27,False
40241,2,1,26.74,2024-06-02 08:46:00,False
40242,2,2,32.4,2024-06-02 08:57:46,False
40243,2,3,34.54,2024-06-02 08:03:38,False
40244,2,4,56.38,2024-06-02 08:40:36,False
40245,2,5,3.48,2024-06-02 08:34:56,False
40246,2,1,22.66,2024-06-02 09:36:54,False
40247,2,2,28.57,2024-06-02 09:00:45,False
40248,2,3,35.95,2024-06-02 09:50:19,False
